unit,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,is_anomaly,injected_anomaly_type,isolation_forest_score,local_outlier_factor_score,zscore_score,mad_score
1,126,-0.01094155572242721,0.0004050890478660727,100.0,502.4871813627077,548.3607725452014,455.6149371630766,528.0910523964011,412.14217224690236,497.5967414801389,482.9456880917099,524.3098781801764,584.2703272609601,470.93790685039596,514.5462640925602,478.1440666069332,564.0714076013858,517.544073356049,482.6951512234506,545.4704183749224,457.63316345419247,511.939035399931,505.69821212482367,541.8080503373768,409.4000952826688,0,normal,0.03271357836099853,4.366601571534368,1.1927008478450702,1.2765042199890722
1,127,0.00302862402568603,0.0002078362939393059,100.0,501.3727473633399,546.9752108570704,455.84541307688403,529.1452911020148,411.78252262946893,495.9501929750405,482.9838023317548,524.530747585675,584.0250461702926,469.52784496344486,512.5828049734413,477.97320649870977,563.4931229357369,517.5132048010424,482.70852906557735,545.7680839530071,456.2675972742589,511.9011968866334,505.0771898793181,539.6764803434714,411.42370068712967,0,normal,0.01121034797817666,5.269776980366402,1.083469809215298,1.1697261579703098
1,128,0.005503881734856365,0.0004277892929424256,100.0,501.9537252573385,548.0792793376137,455.2489947512059,529.1763615878425,411.53199106607184,496.36573756182645,481.8132069571642,524.2051968870023,584.323975900846,471.6029500603427,512.8017456563999,478.5154067705716,563.7163873480955,517.836426962105,482.7987206270221,544.8729333334452,456.60682501945445,512.0240062792969,505.0968188448396,541.9406306946356,408.1384773559436,0,normal,0.01856256317054461,4.643012972743702,1.1359221031448072,1.222280475991963
1,129,0.004034911637818641,-0.0001479799869393323,100.0,502.8407392944022,548.0310127515202,455.4872295016539,529.7767816732431,412.12558534711576,496.4744509371332,481.80158458450984,523.4454046563342,584.372206872669,469.9951906706005,513.1929294867792,478.09851432414223,562.9926962315147,517.1083560934578,482.63670156150266,546.3667128189378,458.9444237120009,512.0203489272027,505.21844522727406,541.7552557773852,411.61493956663736,0,normal,0.010467511001968632,5.235281997777539,1.0834398052374703,1.1702626144237305
1,130,0.007442426259171765,-0.000320073286745579,100.0,503.0869620189771,548.1089700471366,455.451275926311,529.2677266851089,412.1521305963177,496.2154830129803,482.5984416886508,523.5971376863015,583.7611738059384,470.1285323522993,511.96650070062174,478.37813749740985,561.9898160765789,515.8943592603442,482.65814761761226,545.3137008163097,455.7634395007565,511.93078946811164,504.5652155244548,541.9379710238896,408.7776715267305,0,normal,0.014397984034628108,4.4872897102814875,1.1337285062936666,1.219349353224364
1,131,-0.006231801718632302,-4.712515558483824e-05,100.0,502.4024405967409,548.5029108226435,458.5557241279861,528.3582602111926,411.31191308099426,496.8118353555223,481.46082389878916,522.9743637544485,583.3828208434585,470.609806537834,512.323620874158,477.8473422464433,561.5512497875776,516.1643649370039,482.61130471447785,546.2864224592976,459.6255351189938,511.981503947759,506.25883162058085,539.9026907547321,410.6348212988524,0,normal,0.012385064246912436,5.328140274662761,1.0899500706716982,1.176441769605253
1,132,-0.002076213385758956,-0.0002250041847297673,100.0,500.49130760075883,548.8642264649991,457.57887981132245,528.8394965968023,411.6446699583334,495.9669462980923,482.28428671425763,523.0546021002225,583.1242184102152,471.0856794859286,513.2710595680776,477.98685591913704,561.9968947171731,516.1780549365584,482.60246322672094,546.0504585104684,456.3185949222137,512.0315234918642,506.02999265848433,541.9527369047177,410.21330773894204,0,normal,0.009309021826860886,5.6165194624518895,1.0801116452142112,1.1649547235051063
1,133,0.002744435254267463,-0.00021850725875088018,100.0,499.9617591892033,547.8494811790089,456.4126121701384,528.0624914982748,412.3154188240383,495.6476426106939,483.08675618368255,521.8318332530064,583.1942650549652,469.9915631131049,511.49133905190683,478.0202062412508,561.631545708983,515.1741342909878,482.5737396286636,547.495649148329,457.8039308701073,511.95328760700016,505.5853770642113,541.4781979097161,412.021960676127,0,normal,0.007863264920908608,5.319854655173995,1.0759967178507897,1.1621848123655987
1,134,-0.0023602977347791996,-0.0004485582762338988,100.0,502.4364520126244,548.053901829128,456.67551856407647,529.6531416173517,411.6146573749808,495.7320099628616,483.29108741874,520.740918238806,584.6968038033822,470.8781199967662,512.5538899611718,478.5119438619334,561.6843741554482,515.6651221166563,482.78822108594414,544.7704428167714,457.41406342002443,511.9703877688171,506.6391960856186,542.7562003273068,412.1118888361616,0,normal,0.011554930597560298,5.181712585318926,1.10804527181769,1.191204918330522
1,135,0.0030325102548306917,-0.00023313571689130937,100.0,502.2502841770256,550.2427313208186,458.3297600353955,528.711704821431,411.7233159931087,496.2377635973315,483.9576960642382,521.5328493446814,583.6245928612846,469.48989515087464,512.0137166807317,478.68746037418936,560.769775076617,515.9581363317798,482.7090199809892,545.1771902445528,456.93168549288026,512.029381855871,506.22793314904015,542.8898844157043,413.0658112358204,0,normal,0.008013515797539394,5.275099558003826,1.0751645468249937,1.1589089443156695
1,136,-0.0005240288261159018,0.000548088086890832,100.0,504.9572186899089,548.7587950807019,457.568377174027,528.9705845849141,411.4447300776622,496.6909945228644,481.4007382714833,521.5578636991165,583.9086916773412,467.7846511710667,512.5409742827719,478.21160016602545,560.6425165853232,515.1509821715218,482.67573080563966,546.5353209029355,458.4242182042579,511.87442235971605,506.8554506487206,542.036881059055,412.6934153357991,0,normal,0.018407529745777307,4.457130644230674,1.1250397894712323,1.207272812181037
1,137,-0.0006114931829005686,0.00024154328772920395,100.0,501.8091202625089,547.8668445465603,457.4754218482509,529.5863142797816,411.82548245272744,495.45620154857426,483.6581312812016,520.5222089465485,583.700205473042,469.46019919813443,511.6586628149962,477.4275365604333,560.8528869029233,515.2356586723068,482.70928559776246,546.3431902272356,457.68534844616636,512.0283072508248,505.89368951629297,542.1078161212071,413.35613009485917,0,normal,0.011628621347789858,5.240328655291447,1.0701970380713806,1.154501911513511
1,138,-0.0014725840628499044,-0.001122584809293338,100.0,503.53079535559965,549.4351197465243,457.39992315850566,529.0484486465356,411.5086696267308,495.3851875585023,482.7554264795669,520.1037933233707,583.6781720010235,468.1376717157713,511.6126591886816,477.9664769433928,560.3203047510948,515.654990516937,482.5944562667792,547.087682789378,458.13580013799407,511.9949037327364,506.43226392651036,544.0448784713047,412.2389252156707,0,normal,0.02029244706925748,4.48171830607779,1.3112791488567064,1.3832456362909682
1,139,-0.007498881219297663,-0.0001333920925076606,100.0,502.011801766731,546.6026859566795,458.6190786391191,528.2943406441121,411.7445206029602,495.7233199375637,483.26563683631196,518.9583180022438,585.3307411278553,467.14474331917586,511.52762067500635,477.6186466326038,560.8238575124012,515.8827119434014,482.5714914261202,546.3581505851107,459.45803067046995,511.947916817835,506.5879361711525,542.4675200231964,412.6963419073737,0,normal,0.013887820688521568,4.945915618200156,1.1071152155175956,1.19034218178432
1,140,0.006150959573762688,-0.00019434627349063197,100.0,503.478682235252,549.5013011534128,457.1232512718398,529.1827687861363,411.23702329391665,495.19388632148207,482.0234051927008,519.2257152271026,583.9293017679812,468.2083005396624,511.5167194205453,477.88361204637675,560.509240299405,515.4167086391515,482.7056291112361,546.3986131585875,460.6160466008677,512.0467962802962,507.7610622269522,542.5663319651483,412.57774802438377,0,normal,0.012572733638981148,4.714332936284688,1.0965189375101276,1.1817788528243915
1,141,-0.013386968768245466,-0.00031122642402924884,100.0,503.5404475432612,549.9742009647808,456.2277031824365,528.3139804236674,411.33656805975403,494.34839119300955,482.5210948401354,519.9113323990132,585.017823945417,468.1758149309602,511.2107989466006,478.0029822536586,560.5539393906437,516.1319903840243,482.67411764162557,546.383026987469,457.2638692572506,512.0065095419166,507.3020474949126,541.9512656177919,413.81408274275515,0,normal,0.03540941158589139,4.695276033675327,1.212901586327624,1.2948511260713487
1,142,0.011897489931440616,0.0004265219487996778,100.0,505.6925358441833,549.451425898582,458.17411166307795,528.0999274858821,411.2760649771042,495.24016538568065,482.70351414497446,518.6495366621378,583.0947510714061,467.0953841167947,512.1701323767769,477.347280860407,560.3096894718057,515.5076963710736,482.7258689464893,545.5821995267556,457.68534313756123,511.91110790469173,507.0215060630824,543.6298582408226,412.3740019909323,0,normal,0.02906338603643699,4.2870199355149605,1.1998250899000693,1.280629594225378
1,143,-0.0047536086791883534,-0.00024010022212726706,100.0,503.0686958860613,548.3877034676088,456.72910871293027,528.9263134735259,410.37559800633585,495.0201338050214,481.106724096869,518.4304469612417,583.5712020696043,468.8593132617149,510.8352192608278,478.4199337324616,560.7355148700931,515.5467854418863,482.6928795734689,547.4182157933072,458.797509743276,511.8831370993435,506.1029336757584,542.9818754343528,415.689946089511,0,normal,0.009984000789599712,5.422335691636063,1.0858982593303588,1.1689202984288205
1,144,0.0020680630488051762,0.00017448632074698546,100.0,503.70529188019873,548.7500630149716,457.46478806808443,528.094080906228,410.8422796809908,494.55353904632886,481.1600219400629,518.9531134127465,583.9369119338157,467.9414642759701,511.58867864022915,476.6102433664325,560.3439764732371,515.8023170358352,482.59698788170175,546.9749446762493,459.0554724864115,511.93698063411654,507.7731846027799,542.0700205287781,414.1085104433657,0,normal,0.012805877168637791,5.36841709317302,1.0694331916985058,1.1541812010090424
1,145,-0.0029639263070675337,0.0002344958815962571,100.0,504.87378150546533,549.0594279207196,455.88996291735737,528.611682844472,410.6183701029189,494.41654894276064,480.029304192019,518.9636453110171,583.599950358118,467.1624440796926,510.5015522416599,478.55136036252355,560.7332388429801,516.0202715518014,482.7209803561836,547.3987110007071,460.0192468586687,511.9859427367998,507.9539388441666,542.3154731825007,413.1312741737253,0,normal,0.013602835542907199,5.190470799209317,1.0823474507383033,1.167548728897665
1,146,-0.0035082816065304463,6.159288077161456e-06,100.0,502.4755305097203,550.4250828728564,457.12455462575747,528.428614205754,410.2564565791982,494.39224036410656,482.1122746355229,517.1969990327553,583.3948738940047,466.59819742777347,510.0755815329395,477.34733651818294,560.6436926644268,516.3308699416618,482.71157670170743,546.5838965186593,460.1926162725973,511.9664920884495,507.84499154892325,542.0673113456154,414.01222182150616,0,normal,0.009845781341541127,5.465913510858673,1.071191330276921,1.155194446666499
1,147,-0.00495918772627241,-0.00026612758062095237,100.0,502.66468589249826,549.0911319344649,456.93967226365174,528.6442472349479,409.9102909236741,493.85029090961797,481.84668334402284,515.6275904229199,582.3650821966991,465.5490541929865,511.03923802656766,477.73064430406123,559.9976955552769,516.1426612938934,482.7016049955155,550.4548532994736,460.70170361856424,512.0000567868109,508.62354730296113,545.9162613488401,414.828591242116,0,normal,0.010441733098189965,5.310238852316132,1.0991506740939723,1.17837333267751
1,148,-0.006979003557195254,0.00034725587914830004,100.0,502.8995355333137,547.4664930543755,455.89080324356206,527.4803099581716,409.5628667673535,494.1802383633628,479.983938522622,515.3710920823302,583.8064509933098,466.54648674203264,511.1218516531349,477.6599429680095,560.404938302486,516.8605426084296,482.6136781418462,549.1964215021297,459.430064194566,512.0359269960146,508.3913664755768,543.5979589018555,416.383625965062,0,normal,0.020348088022197564,4.70173255895436,1.124269151575488,1.2054964245172135
1,149,0.007138868734964896,0.00010623675983253061,100.0,501.6015549687757,548.3264081623311,456.8793142483582,528.6788595534249,409.5386350797173,493.4614030603754,479.2675249278111,517.1006340090785,584.3090000920118,468.77222443517314,510.4392417657226,477.8782155498813,560.7330222339878,516.0957656432194,482.66804116853024,547.1423906851209,460.3951356504544,512.0354355591344,508.87570053730184,543.3348970945859,417.13086033126433,0,normal,0.013356917188053874,4.555603117890621,1.095473202456458,1.1803242971116927
1,150,-0.001884760252573386,-0.00041345551056883896,100.0,502.5576340526618,547.556809782367,468.4117207637139,528.3434224073777,409.43943713893634,504.7602762350212,481.1163137276682,528.9740566537436,583.6768018515298,466.0482522763391,518.7683282823701,491.1571872839063,572.1889007262378,516.795620264074,482.6917190293085,547.6991547437663,459.75548222573525,511.9137181826755,508.8273953770154,543.9294967335311,417.12189058124704,1,drift_jump,0.005272052280896,5.061346647347702,1.091676615319941,1.1662414900571447
1,151,0.0021298055029118847,0.00032511893155335664,100.0,502.02189248282417,548.4192705789006,455.20632082526635,527.2372108652548,409.11417950288484,492.8944156392346,480.6678442671592,515.0632504405846,584.3595827461857,467.52140135382865,511.24486839074945,477.7073813652358,560.4629995759717,516.5536092118961,482.67450472894456,548.2309746290986,460.8460093113134,511.97011104781717,509.1631555642251,542.7025453789862,417.4878994217593,0,normal,0.013982515829353503,5.0149738453610535,1.0836883512303608,1.1679096858802498
1,152,0.006156107402516623,-0.00019548857845113658,100.0,503.70237645129714,547.9090703522089,454.4617020944778,527.7582583281641,409.17096830748926,492.4927277002142,479.49065407004946,516.0696792679212,582.8898314453862,465.24621320338724,511.6809649369211,478.768837381207,561.718479039701,516.8471778429812,482.6446938203211,549.7735834996181,459.54464933659415,512.0564142942536,509.2424433001384,544.3827111031429,417.2627329963097,0,normal,0.013362693738219078,4.666179160863753,1.1011195215219896,1.1825701510743916
1,153,-0.003318864845717714,0.00036588532951384013,100.0,503.1175895820914,546.5894809779434,454.190488267402,526.1856006384105,408.86609258405036,493.0250080098479,481.2137385185408,517.1809121032618,584.15187581042,465.13670477224764,511.478473913938,477.6321049648814,561.8184178740237,517.8653002369332,482.63211520901564,547.6853315209445,460.23054507661874,511.9111697933176,509.17934068628966,543.7270302552054,414.7964066886678,0,normal,0.01588105945513396,4.821540590382623,1.1068451618772972,1.1889803423467284
1,154,-0.0032288436793630475,0.00030325320308089115,100.0,503.94750227895037,548.3777843225942,456.14822331298603,527.64696502844,408.33766818983554,493.3146854654997,479.94792332336823,513.7348415546961,584.0013264941311,467.2547073774609,511.1945961827648,477.5124843945394,561.735163075432,517.4315440274132,482.65698599082424,548.9874989008724,459.31478728084863,511.92539049933646,509.0324650191228,544.5658362992424,417.40161454557176,0,normal,0.015760050064955844,4.956100143698484,1.0920228342440266,1.1729719592161607
1,155,-0.008704859584361903,5.707214720186023e-07,100.0,501.51658049490646,548.7807161272361,454.1852829894757,526.8050342776254,408.3686843730042,493.41923163020334,478.2418033434016,514.7299412939803,583.8086577377989,468.13972954536456,511.605137929085,476.8292229202675,562.0642482137856,517.7971705569145,482.6283737986159,548.2363713279801,461.3595277663394,512.0444719185173,509.2581469803717,543.4806890649548,415.6582648609355,0,normal,0.02359184040427542,4.883504046615478,1.1253329307266196,1.2091374792816325
1,156,0.0037704617041778806,0.0005450313022301179,100.0,502.1343025708477,546.9621559682143,454.6565318882644,527.3926264006313,407.83079552603397,492.04960200113385,481.6394607555355,517.1540532826142,583.4847382067344,466.822059916458,512.1225415951967,478.3822913345166,562.9915784083283,517.1274288192017,482.59082560833696,548.1427291603741,460.1485456250984,511.95930293309306,509.81946271418497,545.1135134355914,415.29813045654095,0,normal,0.019672146435129267,4.5562744634922625,1.1419826972359897,1.221981098311066
1,157,0.004113174936672864,0.0003364021127901169,100.0,504.8612437474425,547.0446924101668,454.6041195152215,527.0958239665594,408.35835549834945,493.65353353208235,481.07618079276847,515.8578115046945,582.6182003467914,468.4772062814656,510.74999212982596,478.61233253807353,562.8747624747932,517.0346457155805,482.601495371972,549.1121200848391,460.76414633031834,511.971308942128,509.57972234388757,545.8048932802598,415.94840030374576,0,normal,0.014329799074556782,4.98929715704672,1.0998109095555564,1.1819489631486306
1,158,-0.003430637896780701,6.288769288197664e-06,100.0,501.25053485688636,546.8922297217805,453.5163800761509,527.2683683777159,407.76653110523614,492.24702741178817,479.77569913044243,515.3473750204411,583.7758532711258,467.06167025438543,511.56035519200725,478.18397995786313,563.191208347799,518.244002326434,482.6479454365197,549.8310891072133,460.5478847157742,512.1198869815,509.9030225360763,542.8757091207594,416.086452644118,0,normal,0.0107608692715776,5.509978024982202,1.0799646372951333,1.1639950133520405
1,159,-0.0065772980981657425,-0.0006914208440811638,100.0,501.6336720407652,547.3893181879998,454.80872966076174,527.1847441752767,408.34548022635397,492.41260401593854,477.6895169286239,516.2994609548184,583.541183475894,469.1156889148807,512.0454177045212,478.05740463842244,563.6881996196759,518.6872737339764,482.6523062826619,550.8605934448838,463.67355884110435,511.9959453176567,510.2003091646278,545.5330969997327,417.4606090306865,0,normal,0.018865248268561285,4.573632345291264,1.1944984673060068,1.272160638034376
1,160,-0.0006076694917215076,-0.0005217132627574423,100.0,500.36786948397094,546.6325749424261,453.8379063118958,526.5594964695125,408.15198139957573,492.30834215538795,481.8770042591838,515.4443431564739,583.8084394101434,468.42314810779874,511.6033913643129,478.22414080946214,563.0605819445891,518.610484567974,482.7099132351445,551.1569975055027,461.7377086307803,512.0123610975452,510.3840668040077,545.64919200149,416.3381668415048,0,normal,0.017770377788724367,4.893037896761302,1.126143362376962,1.2062448061121278
1,161,-0.0007962367576044292,-0.00022459963736509928,100.0,500.9828785517917,546.7994041849247,454.8701868965961,526.7240171759001,407.90564303762505,492.82801324256627,481.9015251971067,518.0998428882423,584.1885997297132,468.5253871447374,511.38694036912483,478.8968415372099,564.4201664709159,518.6560596542553,482.6431973981428,551.9574538926624,461.0011050490208,512.0474556781154,510.6154100706059,543.9822540224459,417.73479212179615,0,normal,0.011953653315060375,5.6117762053895675,1.0780981248771508,1.1610684785423557
1,162,1.636751516922888e-06,-0.00013342639362091193,100.0,502.7205273138997,546.8507304373331,453.63472647639037,527.5376984651385,408.26992195087627,492.922054566444,480.20349121993246,516.7436163469733,583.1057679411562,469.08081001765936,511.96226138298925,478.55395068564985,564.9453942653275,518.2994710141079,482.69249632945923,550.5416755616512,461.82948672927307,512.0640605161051,510.1689530005333,544.0777612199275,416.3817187486193,0,normal,0.01057643565386679,5.663241061897456,1.071273899723976,1.155193800683131
1,163,0.0004963699576529089,-0.00045209518532739293,100.0,502.9486100788445,546.3188853561174,454.89188561160245,27.05394313768488,407.6634050810422,492.6431903245311,5.58033510650162,517.7352220903554,583.5508527823047,471.07349097325596,511.45335653067974,478.0539923388392,564.9990217950486,518.6181796806666,482.750036750846,18.872379156845597,460.67460476440135,511.9363972021635,509.89865214131083,545.2498818751934,414.51078711007017,1,dropout,0.044724424755807846,13.627332541642392,4.042693717288919,4.232127786305138
1,164,0.0019059312526663796,-0.00011617286100390746,100.0,501.9311051696353,546.3044956990864,454.57835048958697,528.5748725667414,407.90736349385173,492.81115734811056,481.36556329178734,517.3648880514035,583.5871417275705,471.0437948977301,513.9510697155946,478.2210849936332,565.2035174338664,518.8464702853321,482.59053920635466,549.8936635444444,460.08008688299566,511.92725416359906,510.24254139367366,543.4710348860447,414.1177710806236,0,normal,0.011322272743120254,5.66602465174395,1.0771234348174228,1.1612500893039137
1,165,-0.004900071407107668,-0.00029616326558511163,100.0,503.3617174755358,545.2844078159303,453.3083578599017,527.1969347635122,407.728534562904,492.11100512358763,480.13643809807434,517.1883809744227,583.9435620298091,471.33130135850683,512.9329091750042,479.0443537118535,565.486065235418,519.49041482969,482.62429937929056,550.9408252182548,460.7132926368869,511.9256123264202,511.4599772215279,543.2353640454886,416.6851916465605,0,normal,0.011680384335240213,5.393523436778439,1.1038891746839705,1.187177147536895
1,166,0.005831010695734708,-2.483971454792196e-05,100.0,499.1221255355208,545.7101183430141,452.8611975246977,527.9688267587771,408.24868781919366,493.34811746434946,481.29346991152306,517.582731762759,584.2927593913691,470.49969585503237,513.8206393652464,478.0471141156919,566.2153819383607,519.1300828671298,482.64283641390216,550.7598134019388,461.14454714740344,511.94779553902964,509.73107526703825,544.8136015591331,413.58825370989405,0,normal,0.01759690180153417,5.072879386961679,1.104388131462284,1.189626609561193
1,167,-0.0021717429523324533,0.00018954224893402949,100.0,499.7216536345873,545.7215728224379,453.06160471299813,528.0133772701307,408.36997272190774,493.00277514298256,481.88919687855673,516.5620888492239,583.4484497089945,473.0933270839159,512.5437626648305,478.2711208429584,565.3254959718593,519.9523555439165,482.66282668954005,550.0198044986018,460.0690165690848,512.0876624137653,510.524220254035,543.9855812708422,414.80903428766413,0,normal,0.01214916749380024,5.330291048445647,1.079830207235294,1.1649373722548502
1,168,-0.010412976882121266,0.0004503127890095001,100.0,499.89734509102965,545.4897769627064,452.9362660232325,526.9661221916402,408.0787343818345,493.056967620019,480.9342954063345,518.404593621694,583.595499943657,471.7683919766266,512.8171866167434,479.0997266531066,566.0648040711358,520.1168141412426,482.66276296290516,551.9623613514573,460.9044201582069,511.96565398132833,510.8116769719959,542.5054605361789,413.987627950291,0,normal,0.03303996695079081,4.3647736890206845,1.1938462470870326,1.2768786150625195
1,169,-0.00405343116959064,-0.00013089042524703034,100.0,501.3165702910465,545.6624067113707,453.25593671613893,527.1267391497664,408.2102712971905,493.2630703250261,481.32675097820226,519.4738033337304,583.0885960190323,472.4963112354559,511.88390893909315,478.35294397561995,566.4578401357622,519.3453457160739,482.69096033243386,551.23552193219,461.14304416372795,511.991876794473,511.4814252770773,545.1492883208897,412.04582307367406,0,normal,0.01126110419623294,5.615941105718312,1.09426885137799,1.179385801241893
1,170,-0.004731205490498428,-0.00026967049701845706,100.0,499.83261239054224,545.9907775122279,20.02325091297901,527.3244152696335,407.7192856647792,493.5947061222197,482.22738480645694,519.5883176150872,9.233249874234545,470.53822243115684,513.2102610831214,478.7770267868593,566.6030707983317,520.4703653027703,482.7266847572889,551.0274742686807,460.70041777890236,511.94413809068664,511.3562404584715,24.200376304769147,413.2283705513936,1,dropout,0.0291257204964549,19.562865113406854,4.198807670990869,4.33955890441649
1,171,-0.00018241320763148091,0.00014546526250621867,100.0,500.44753443194014,545.3766189398998,454.9998804920624,526.334337413461,408.83942436148004,493.1176383516783,483.28375495575204,520.4204749724374,584.5046311653642,472.8262203774203,512.2723576810189,477.96053794050755,566.7430258697199,519.7805378566865,482.6412937454805,548.6188017541897,461.1704455482242,511.9869969678132,510.7198377727862,545.0159847191026,412.08770549834287,0,normal,0.012813488442676046,5.566935204548313,1.0777200943474903,1.1636108613063292
1,172,0.0031690158589342773,-5.750491358700543e-05,100.0,499.9928270095778,545.5916626819552,462.1419969021388,527.7570649388377,408.6278223671404,494.07058309810884,482.33810518547347,533.3233049772105,585.6214062472524,483.22481214066335,524.2563710386997,478.42495111084816,566.7065862460472,519.5192623678258,482.61873321537144,561.5200586256864,460.55053644832276,512.0146220765871,511.4355342425373,554.3723464991189,411.2416848010813,1,drift_jump,0.010631162620649892,5.550624284984565,1.0996034010017663,1.180224077767901
1,173,-0.005606665717699978,0.00018694730019909973,100.0,501.04528351955065,546.2290424641122,454.67729005418323,526.6155829362563,408.9460086483814,493.8497325451692,484.37510606561483,520.6707259530319,584.3504522345663,473.6151054301086,513.7443633156345,478.3183180450489,566.801873631245,520.1995033349876,482.7184453549968,552.6001708598425,462.1228152207567,512.0472040532392,511.4104885891649,543.5444818078613,412.7326657386075,0,normal,0.013799648159759759,5.106737424343098,1.1048587536266452,1.1904552921114984
1,174,-0.005123385267373446,0.0004295710734337084,100.0,498.06940207044414,544.2120244911298,455.676849371512,528.4765412265783,409.41866198513975,494.76577416927034,482.5248361259275,521.491084698861,583.4205754245363,474.9495114032327,513.4748853420676,478.4482294850888,567.1344602437342,519.867179992285,482.6952009998996,550.7522368481251,460.6164968397154,511.9726610967578,510.6491417718071,546.008485515654,411.852302612873,0,normal,0.016733327664974373,4.624433363835737,1.1311879216090222,1.213684058877673
1,175,-0.006706282718924638,0.0004385751325181111,100.0,501.9914261295372,545.8316416240361,453.676828954029,528.1483785454193,409.10644178495664,495.04070712533337,484.1839315255992,522.096756024114,584.5558298639,477.07215555287036,514.3729790979853,479.41261460992,566.5827092884892,519.3375750420989,482.65964082646,551.5695100030712,461.50086917995475,511.98703510904846,511.3603890859524,546.227112211193,409.7995031021694,0,normal,0.019188958485088836,4.616582669930888,1.1517972829530592,1.237074374041966
1,176,-0.0006850612427433386,-0.0001249030775467367,100.0,500.64117226388214,545.896997892409,25.58486002220704,527.7333162213413,409.7758989945629,30.106325945923203,485.454596029635,520.893975938946,583.3843395144015,475.7045205457738,513.8612361543669,478.4934226234679,566.4248681797072,33.13120435738027,482.7512170676667,552.4695251329313,460.31388621733527,511.94916526891063,511.3435834210508,544.9920519631864,410.026081601711,1,dropout,0.046099010793465456,17.790876578989483,3.7802012934459013,4.181634359903168
1,177,-0.003718029644190946,-5.899093237138109e-05,100.0,498.8728065336115,545.4260570357275,476.1694916466128,526.8263910988028,409.69162536907186,515.1576483645777,485.88766815032056,520.5723843282772,583.4714431749967,474.2262415776969,514.5963138702408,478.8054787030088,600.8035335503527,519.315710342329,482.63252642472634,550.7579470820192,460.44879891669757,511.94087476506616,511.4868768949009,571.4254802669841,411.8618678842587,1,spike,0.016110654247093237,5.798892297064323,1.1581681372573944,1.2096252386785358
1,178,-0.0007821353069142026,0.0001200906629349034,100.0,498.9834098409323,545.5292682548611,453.95223945440534,527.2728111644276,409.78123297730366,494.9217931082793,484.4640305509376,522.5072808013537,584.6143074872266,476.56834857516316,514.119490450355,478.4132691973054,566.5692775773248,519.7468409747553,482.63466949322907,552.2612146713336,461.9686367561792,511.902315535801,512.2247820321496,545.9090113282003,409.32410831775815,0,normal,0.00938619322479739,5.611417553721744,1.0834270201197063,1.171861447993868
1,179,-0.004801571923800317,7.050605957317801e-05,100.0,499.6874039691373,545.5641375074313,454.2942429250597,528.0131875270981,431.9869578675265,494.756473814309,508.07514313525786,522.6528804686905,583.4907800597115,474.88759523602835,514.0734095839783,478.49779996738,566.4100482369824,519.3087002790722,482.69328011538795,551.3774915394162,461.3119928400282,538.0160012220259,511.37719711717136,546.4640227337525,435.3070787926582,1,spike,0.011063064051342497,5.3303510095061295,1.0069433136075048,1.0867917573277794
1,180,-0.0012484209255022951,-0.00015687621944733164,100.0,499.19180414590767,546.940843682086,454.68418461283585,527.0646851238417,410.1907865634915,35.851884492208924,486.47850459589426,522.9619409690318,36.44688326102597,475.6180134269047,514.0535602443372,478.59151629323566,565.9432925569304,519.8041232481088,482.70490870913505,551.0226544677555,462.2628517435909,511.92386123162805,511.09324876133275,544.4469624468467,29.700129302366133,1,dropout,0.01567997723502368,14.978487267932097,3.8562250523750445,4.298860905736377
1,181,-0.003546318895660023,0.0002896047009974671,100.0,500.96321129508055,546.3302745462466,455.38940728854993,528.3875021274034,410.83483872395897,495.44607202063594,485.88341124460504,521.883555097046,584.2358235413137,475.1533428591471,513.5868099322558,478.50491471783675,565.9545334910035,519.2678159557378,482.6601535075674,551.5742324475918,460.3213177107786,512.0253286973557,511.7422251790705,546.994529273668,409.7911040999981,0,normal,0.013226588132165928,5.028425182280083,1.1038849061101055,1.1885912094384252
1,182,-0.0002464476504790393,-0.0004200752598895226,100.0,501.8893611977512,546.7387097860482,454.9014383605064,528.4915661727839,410.8939129862106,495.4753712927518,486.47040348947314,522.9483680535849,584.8801271311731,473.6779996867646,514.8130832355704,478.9473769642595,565.6715832421722,518.6214788383049,482.6899981612217,550.0012204644823,461.09855336096325,511.99494341172203,511.81278422721283,545.1886551869309,412.11683597114467,0,normal,0.012255911715764789,5.294721409613037,1.1069597614746765,1.1908466608290744
1,183,0.0009463928682647466,0.0003556696570551211,100.0,501.5277837425796,547.4883318543535,454.1887539498025,529.1850879432644,411.02284225607235,495.9926487060898,486.9644380617699,523.4569125353079,584.2313409960469,474.6270503542695,513.1412728988334,479.23010608275683,565.2091774569119,519.2266791202221,482.69398674369876,550.6558444180159,461.5785030268454,511.9663341133762,512.5105979731899,545.9237912119547,410.3252816706868,0,normal,0.01592988044730348,4.8985728007532945,1.1003822443715816,1.1866905440206268
